"id_municipio";"cidade";"estado";"regiao";"pais"
"150610";"Primavera";"Pará";"NORTE";"Brasil"
"150170";"Bragança";"Pará";"NORTE";"Brasil"
"150830";"Viseu";"Pará";"NORTE";"Brasil"
"150440";"Marapanim";"Pará";"NORTE";"Brasil"
"150175";"Brejo Grande do Araguaia";"Pará";"NORTE";"Brasil"
"150555";"Pau d'Arco";"Pará";"NORTE";"Brasil"
"150420";"Marabá";"Pará";"NORTE";"Brasil"
"150810";"Tucuruí";"Pará";"NORTE";"Brasil"
"150442";"Marituba";"Pará";"NORTE";"Brasil"
"150215";"Canaã dos Carajás";"Pará";"NORTE";"Brasil"
"150710";"São Caetano de Odivelas";"Pará";"NORTE";"Brasil"
"150470";"Moju";"Pará";"NORTE";"Brasil"
"150770";"São Sebastião da Boa Vista";"Pará";"NORTE";"Brasil"
"150090";"Augusto Corrêa";"Pará";"NORTE";"Brasil"
"150506";"Novo Repartimento";"Pará";"NORTE";"Brasil"
"150290";"Curuçá";"Pará";"NORTE";"Brasil"
"150140";"Belém";"Pará";"NORTE";"Brasil"
"150800";"Tomé-Açu";"Pará";"NORTE";"Brasil"
"150613";"Redenção";"Pará";"NORTE";"Brasil"
"150370";"Itupiranga";"Pará";"NORTE";"Brasil"
"150190";"Bujaru";"Pará";"NORTE";"Brasil"
"150690";"Santarém Novo";"Pará";"NORTE";"Brasil"
"150840";"Xinguara";"Pará";"NORTE";"Brasil"
"150310";"Gurupá";"Pará";"NORTE";"Brasil"
"150320";"Igarapé-Açu";"Pará";"NORTE";"Brasil"
"150309";"Goianésia do Pará";"Pará";"NORTE";"Brasil"
"150616";"Rio Maria";"Pará";"NORTE";"Brasil"
"150497";"Nova Ipixuna";"Pará";"NORTE";"Brasil"
"150250";"Chaves";"Pará";"NORTE";"Brasil"
"150307";"Garrafão do Norte";"Pará";"NORTE";"Brasil"
"150590";"Porto de Moz";"Pará";"NORTE";"Brasil"
"150780";"Senador José Porfírio";"Pará";"NORTE";"Brasil"
"150210";"Cametá";"Pará";"NORTE";"Brasil"
"150808";"Tucumã";"Pará";"NORTE";"Brasil"
"150475";"Mojuí dos Campos";"Pará";"NORTE";"Brasil"
"150746";"São João da Ponta";"Pará";"NORTE";"Brasil"
"150013";"Abel Figueiredo";"Pará";"NORTE";"Brasil"
"150660";"Santa Maria do Pará";"Pará";"NORTE";"Brasil"
"150360";"Itaituba";"Pará";"NORTE";"Brasil"
"150178";"Breu Branco";"Pará";"NORTE";"Brasil"
"150277";"Curionópolis";"Pará";"NORTE";"Brasil"
"150180";"Breves";"Pará";"NORTE";"Brasil"
"150503";"Novo Progresso";"Pará";"NORTE";"Brasil"
"150405";"Mãe do Rio";"Pará";"NORTE";"Brasil"
"150350";"Irituia";"Pará";"NORTE";"Brasil"
"150720";"São Domingos do Capim";"Pará";"NORTE";"Brasil"
"150630";"Salvaterra";"Pará";"NORTE";"Brasil"
"150195";"Cachoeira do Piriá";"Pará";"NORTE";"Brasil"
"150060";"Altamira";"Pará";"NORTE";"Brasil"
"150150";"Benevides";"Pará";"NORTE";"Brasil"
"150553";"Parauapebas";"Pará";"NORTE";"Brasil"
"150700";"Santo Antônio do Tauá";"Pará";"NORTE";"Brasil"
"150200";"Cachoeira do Arari";"Pará";"NORTE";"Brasil"
"150715";"São Domingos do Araguaia";"Pará";"NORTE";"Brasil"
"150220";"Capanema";"Pará";"NORTE";"Brasil"
"150240";"Castanhal";"Pará";"NORTE";"Brasil"
"150450";"Melgaço";"Pará";"NORTE";"Brasil"
"150730";"São Félix do Xingu";"Pará";"NORTE";"Brasil"
"150020";"Acará";"Pará";"NORTE";"Brasil"
"150658";"Santa Maria das Barreiras";"Pará";"NORTE";"Brasil"
"150580";"Portel";"Pará";"NORTE";"Brasil"
"150085";"Anapu";"Pará";"NORTE";"Brasil"
"150340";"Inhangapi";"Pará";"NORTE";"Brasil"
"150490";"Muaná";"Pará";"NORTE";"Brasil"
"150619";"Rurópolis";"Pará";"NORTE";"Brasil"
"150620";"Salinópolis";"Pará";"NORTE";"Brasil"
"150655";"Santa Luzia do Pará";"Pará";"NORTE";"Brasil"
"150650";"Santa Izabel do Pará";"Pará";"NORTE";"Brasil"
"150304";"Floresta do Araguaia";"Pará";"NORTE";"Brasil"
"150380";"Jacundá";"Pará";"NORTE";"Brasil"
"150260";"Colares";"Pará";"NORTE";"Brasil"
"150125";"Bannach";"Pará";"NORTE";"Brasil"
"150100";"Aveiro";"Pará";"NORTE";"Brasil"
"150670";"Santana do Araguaia";"Pará";"NORTE";"Brasil"
"150510";"Óbidos";"Pará";"NORTE";"Brasil"
"150803";"Tracuateua";"Pará";"NORTE";"Brasil"
"150080";"Ananindeua";"Pará";"NORTE";"Brasil"
"150495";"Nova Esperança do Piriá";"Pará";"NORTE";"Brasil"
"150400";"Limoeiro do Ajuru";"Pará";"NORTE";"Brasil"
"150740";"São Francisco do Pará";"Pará";"NORTE";"Brasil"
"150570";"Ponta de Pedras";"Pará";"NORTE";"Brasil"
"150430";"Maracanã";"Pará";"NORTE";"Brasil"
"150565";"Placas";"Pará";"NORTE";"Brasil"
"150815";"Uruará";"Pará";"NORTE";"Brasil"
"150230";"Capitão Poço";"Pará";"NORTE";"Brasil"
"150540";"Ourém";"Pará";"NORTE";"Brasil"
"150160";"Bonito";"Pará";"NORTE";"Brasil"
"150275";"Concórdia do Pará";"Pará";"NORTE";"Brasil"
"150820";"Vigia";"Pará";"NORTE";"Brasil"
"150276";"Cumaru do Norte";"Pará";"NORTE";"Brasil"
"150747";"São João de Pirabas";"Pará";"NORTE";"Brasil"
"150805";"Trairão";"Pará";"NORTE";"Brasil"
"150390";"Juruti";"Pará";"NORTE";"Brasil"
"150145";"Belterra";"Pará";"NORTE";"Brasil"
"150635";"Santa Bárbara do Pará";"Pará";"NORTE";"Brasil"
"150563";"Piçarra";"Pará";"NORTE";"Brasil"
"150543";"Ourilândia do Norte";"Pará";"NORTE";"Brasil"
"150760";"São Miguel do Guamá";"Pará";"NORTE";"Brasil"
"150835";"Vitória do Xingu";"Pará";"NORTE";"Brasil"
"150040";"Alenquer";"Pará";"NORTE";"Brasil"
"150812";"Ulianópolis";"Pará";"NORTE";"Brasil"
"150640";"Santa Cruz do Arari";"Pará";"NORTE";"Brasil"
"150520";"Oeiras do Pará";"Pará";"NORTE";"Brasil"
"150050";"Almeirim";"Pará";"NORTE";"Brasil"
"150795";"Tailândia";"Pará";"NORTE";"Brasil"
"150270";"Conceição do Araguaia";"Pará";"NORTE";"Brasil"
"150172";"Brasil Novo";"Pará";"NORTE";"Brasil"
"150790";"Soure";"Pará";"NORTE";"Brasil"
"150300";"Faro";"Pará";"NORTE";"Brasil"
"150775";"Sapucaia";"Pará";"NORTE";"Brasil"
"150330";"Igarapé-Miri";"Pará";"NORTE";"Brasil"
"150460";"Mocajuba";"Pará";"NORTE";"Brasil"
"150600";"Prainha";"Pará";"NORTE";"Brasil"
"150410";"Magalhães Barata";"Pará";"NORTE";"Brasil"
"150548";"Pacajá";"Pará";"NORTE";"Brasil"
"150611";"Quatipuru";"Pará";"NORTE";"Brasil"
"150095";"Aurora do Pará";"Pará";"NORTE";"Brasil"
"150549";"Palestina do Pará";"Pará";"NORTE";"Brasil"
"150480";"Monte Alegre";"Pará";"NORTE";"Brasil"
"150345";"Ipixuna do Pará";"Pará";"NORTE";"Brasil"
"150560";"Peixe-Boi";"Pará";"NORTE";"Brasil"
"150796";"Terra Alta";"Pará";"NORTE";"Brasil"
"250403";"Capim";"Paraíba";"NORDESTE";"Brasil"
"251276";"Riachão do Poço";"Paraíba";"NORDESTE";"Brasil"
"251460";"São José do Bonfim";"Paraíba";"NORDESTE";"Brasil"
"251100";"Pedra Branca";"Paraíba";"NORDESTE";"Brasil"
"251065";"Parari";"Paraíba";"NORDESTE";"Brasil"
"251396";"São Domingos";"Paraíba";"NORDESTE";"Brasil"
"251140";"Picuí";"Paraíba";"NORDESTE";"Brasil"
"250527";"Curral de Cima";"Paraíba";"NORDESTE";"Brasil"
"250810";"Lagoa";"Paraíba";"NORDESTE";"Brasil"
"250915";"Marizópolis";"Paraíba";"NORDESTE";"Brasil"
"251720";"Vieirópolis";"Paraíba";"NORDESTE";"Brasil"
"251130";"Piancó";"Paraíba";"NORDESTE";"Brasil"
"251520";"São Sebastião do Umbuzeiro";"Paraíba";"NORDESTE";"Brasil"
"251160";"Pilões";"Paraíba";"NORDESTE";"Brasil"
"251465";"São José do Brejo do Cruz";"Paraíba";"NORDESTE";"Brasil"
"250890";"Mamanguape";"Paraíba";"NORDESTE";"Brasil"
"251590";"Serraria";"Paraíba";"NORDESTE";"Brasil"
"251670";"Teixeira";"Paraíba";"NORDESTE";"Brasil"
"250990";"Natuba";"Paraíba";"NORDESTE";"Brasil"
"250180";"Bayeux";"Paraíba";"NORDESTE";"Brasil"
"251250";"Queimadas";"Paraíba";"NORDESTE";"Brasil"
"251680";"Triunfo";"Paraíba";"NORDESTE";"Brasil"
"250670";"Imaculada";"Paraíba";"NORDESTE";"Brasil"
"251540";"São Vicente do Seridó";"Paraíba";"NORDESTE";"Brasil"
"251220";"Prata";"Paraíba";"NORDESTE";"Brasil"
"251180";"Pirpirituba";"Paraíba";"NORDESTE";"Brasil"
"251010";"Nova Floresta";"Paraíba";"NORDESTE";"Brasil"
"250790";"Juripiranga";"Paraíba";"NORDESTE";"Brasil"
"250980";"Mulungu";"Paraíba";"NORDESTE";"Brasil"
"251420";"São José da Lagoa Tapada";"Paraíba";"NORDESTE";"Brasil"
"250933";"Matinhas";"Paraíba";"NORDESTE";"Brasil"
"250205";"Bernardino Batista";"Paraíba";"NORDESTE";"Brasil"
"250580";"Duas Estradas";"Paraíba";"NORDESTE";"Brasil"
"250150";"Bananeiras";"Paraíba";"NORDESTE";"Brasil"
"250855";"Logradouro";"Paraíba";"NORDESTE";"Brasil"
"250350";"Cacimba de Dentro";"Paraíba";"NORDESTE";"Brasil"
"250355";"Cacimbas";"Paraíba";"NORDESTE";"Brasil"
"250540";"Desterro";"Paraíba";"NORDESTE";"Brasil"
"250120";"Areial";"Paraíba";"NORDESTE";"Brasil"
"250910";"Mari";"Paraíba";"NORDESTE";"Brasil"
"250415";"Casserengue";"Paraíba";"NORDESTE";"Brasil"
"251530";"Sapé";"Paraíba";"NORDESTE";"Brasil"
"250523";"Cuité de Mamanguape";"Paraíba";"NORDESTE";"Brasil"
"251207";"Poço de José de Moura";"Paraíba";"NORDESTE";"Brasil"
"251560";"Serra da Raiz";"Paraíba";"NORDESTE";"Brasil"
"251470";"São José do Sabugi";"Paraíba";"NORDESTE";"Brasil"
"251170";"Pilõezinhos";"Paraíba";"NORDESTE";"Brasil"
"250200";"Belém do Brejo do Cruz";"Paraíba";"NORDESTE";"Brasil"
"251400";"São João do Cariri";"Paraíba";"NORDESTE";"Brasil"
"251080";"Patos";"Paraíba";"NORDESTE";"Brasil"
"250057";"Algodão de Jandaíra";"Paraíba";"NORDESTE";"Brasil"
"250630";"Guarabira";"Paraíba";"NORDESTE";"Brasil"
"250380";"Caldas Brandão";"Paraíba";"NORDESTE";"Brasil"
"251060";"Ouro Velho";"Paraíba";"NORDESTE";"Brasil"
"251030";"Nova Palmeira";"Paraíba";"NORDESTE";"Brasil"
"250330";"Cachoeira dos Índios";"Paraíba";"NORDESTE";"Brasil"
"251210";"Pombal";"Paraíba";"NORDESTE";"Brasil"
"251110";"Pedra Lavrada";"Paraíba";"NORDESTE";"Brasil"
"250280";"Brejo do Cruz";"Paraíba";"NORDESTE";"Brasil"
"250940";"Mogeiro";"Paraíba";"NORDESTE";"Brasil"
"250360";"Caiçara";"Paraíba";"NORDESTE";"Brasil"
"251398";"São Francisco";"Paraíba";"NORDESTE";"Brasil"
"250375";"Cajazeirinhas";"Paraíba";"NORDESTE";"Brasil"
"250140";"Baía da Traição";"Paraíba";"NORDESTE";"Brasil"
"251335";"Santa Inês";"Paraíba";"NORDESTE";"Brasil"
"250680";"Ingá";"Paraíba";"NORDESTE";"Brasil"
"250160";"Barra de Santa Rosa";"Paraíba";"NORDESTE";"Brasil"
"250460";"Conde";"Paraíba";"NORDESTE";"Brasil"
"250950";"Montadas";"Paraíba";"NORDESTE";"Brasil"
"250730";"Jacaraú";"Paraíba";"NORDESTE";"Brasil"
"250750";"João Pessoa";"Paraíba";"NORDESTE";"Brasil"
"251550";"Serra Branca";"Paraíba";"NORDESTE";"Brasil"
"251330";"Santa Helena";"Paraíba";"NORDESTE";"Brasil"
"251190";"Pitimbu";"Paraíba";"NORDESTE";"Brasil"
"250370";"Cajazeiras";"Paraíba";"NORDESTE";"Brasil"
"250485";"Coxixola";"Paraíba";"NORDESTE";"Brasil"
"251315";"Santa Cecília";"Paraíba";"NORDESTE";"Brasil"
"251300";"Salgadinho";"Paraíba";"NORDESTE";"Brasil"
"251597";"Sobrado";"Paraíba";"NORDESTE";"Brasil"
"250625";"Gado Bravo";"Paraíba";"NORDESTE";"Brasil"
"251455";"São José de Princesa";"Paraíba";"NORDESTE";"Brasil"
"250870";"Mãe d'Água";"Paraíba";"NORDESTE";"Brasil"
"250390";"Camalaú";"Paraíba";"NORDESTE";"Brasil"
"250510";"Cuité";"Paraíba";"NORDESTE";"Brasil"
"251274";"Riachão";"Paraíba";"NORDESTE";"Brasil"
"250470";"Congo";"Paraíba";"NORDESTE";"Brasil"
"251070";"Passagem";"Paraíba";"NORDESTE";"Brasil"
"250010";"Água Branca";"Paraíba";"NORDESTE";"Brasil"
"251040";"Olho d'Água";"Paraíba";"NORDESTE";"Brasil"
"250250";"Boqueirão";"Paraíba";"NORDESTE";"Brasil"
"250073";"Amparo";"Paraíba";"NORDESTE";"Brasil"
"251510";"São Sebastião de Lagoa de Roça";"Paraíba";"NORDESTE";"Brasil"
"251090";"Paulista";"Paraíba";"NORDESTE";"Brasil"
"250960";"Monte Horebe";"Paraíba";"NORDESTE";"Brasil"
"250070";"São João do Rio do Peixe";"Paraíba";"NORDESTE";"Brasil"
"251410";"São João do Tigre";"Paraíba";"NORDESTE";"Brasil"
"251278";"Riacho de Santo Antônio";"Paraíba";"NORDESTE";"Brasil"
"250840";"Lastro";"Paraíba";"NORDESTE";"Brasil"
"251280";"Riacho dos Cavalos";"Paraíba";"NORDESTE";"Brasil"
"251275";"Riachão do Bacamarte";"Paraíba";"NORDESTE";"Brasil"
"250220";"Bom Jesus";"Paraíba";"NORDESTE";"Brasil"
"250560";"Diamante";"Paraíba";"NORDESTE";"Brasil"
"251365";"Joca Claudino";"Paraíba";"NORDESTE";"Brasil"
"250650";"Gurjão";"Paraíba";"NORDESTE";"Brasil"
"250110";"Areia";"Paraíba";"NORDESTE";"Brasil"
"250310";"Cabaceiras";"Paraíba";"NORDESTE";"Brasil"
"250660";"Ibiara";"Paraíba";"NORDESTE";"Brasil"
"251394";"São Domingos do Cariri";"Paraíba";"NORDESTE";"Brasil"
"250153";"Baraúna";"Paraíba";"NORDESTE";"Brasil"
"250080";"Araçagi";"Paraíba";"NORDESTE";"Brasil"
"250700";"Itaporanga";"Paraíba";"NORDESTE";"Brasil"
"250860";"Lucena";"Paraíba";"NORDESTE";"Brasil"
"250060";"Alhandra";"Paraíba";"NORDESTE";"Brasil"
"251150";"Pilar";"Paraíba";"NORDESTE";"Brasil"
"250550";"Vista Serrana";"Paraíba";"NORDESTE";"Brasil"
"251230";"Princesa Isabel";"Paraíba";"NORDESTE";"Brasil"
"251500";"São Miguel de Taipu";"Paraíba";"NORDESTE";"Brasil"
"250535";"Damião";"Paraíba";"NORDESTE";"Brasil"
"250690";"Itabaiana";"Paraíba";"NORDESTE";"Brasil"
"250130";"Aroeiras";"Paraíba";"NORDESTE";"Brasil"
"250620";"Frei Martinho";"Paraíba";"NORDESTE";"Brasil"
"251570";"Serra Grande";"Paraíba";"NORDESTE";"Brasil"
"251480";"São José dos Cordeiros";"Paraíba";"NORDESTE";"Brasil"
"251203";"Poço Dantas";"Paraíba";"NORDESTE";"Brasil"
"250157";"Barra de Santana";"Paraíba";"NORDESTE";"Brasil"
"251270";"Remígio";"Paraíba";"NORDESTE";"Brasil"
"250710";"Itapororoca";"Paraíba";"NORDESTE";"Brasil"
"250240";"Bonito de Santa Fé";"Paraíba";"NORDESTE";"Brasil"
"250077";"Aparecida";"Paraíba";"NORDESTE";"Brasil"
"250170";"Barra de São Miguel";"Paraíba";"NORDESTE";"Brasil"
"250740";"Jericó";"Paraíba";"NORDESTE";"Brasil"
"250020";"Aguiar";"Paraíba";"NORDESTE";"Brasil"
"250340";"Cacimba de Areia";"Paraíba";"NORDESTE";"Brasil"
"250215";"Boa Vista";"Paraíba";"NORDESTE";"Brasil"
"251650";"Taperoá";"Paraíba";"NORDESTE";"Brasil"
"251290";"Rio Tinto";"Paraíba";"NORDESTE";"Brasil"
"251630";"Sumé";"Paraíba";"NORDESTE";"Brasil"
"251360";"Santana dos Garrotes";"Paraíba";"NORDESTE";"Brasil"
"251050";"Olivedos";"Paraíba";"NORDESTE";"Brasil"
"250939";"Maturéia";"Paraíba";"NORDESTE";"Brasil"
"251380";"Santa Teresinha";"Paraíba";"NORDESTE";"Brasil"
"250480";"Coremas";"Paraíba";"NORDESTE";"Brasil"
"251490";"São Mamede";"Paraíba";"NORDESTE";"Brasil"
"250407";"Caraúbas";"Paraíba";"NORDESTE";"Brasil"
"250880";"Malta";"Paraíba";"NORDESTE";"Brasil"
"250570";"Dona Inês";"Paraíba";"NORDESTE";"Brasil"
"251450";"São José de Piranhas";"Paraíba";"NORDESTE";"Brasil"
"251200";"Pocinhos";"Paraíba";"NORDESTE";"Brasil"
"250053";"Alcantil";"Paraíba";"NORDESTE";"Brasil"
"251740";"Zabelê";"Paraíba";"NORDESTE";"Brasil"
"250190";"Belém";"Paraíba";"NORDESTE";"Brasil"
"251370";"Santa Rita";"Paraíba";"NORDESTE";"Brasil"
"250850";"Livramento";"Paraíba";"NORDESTE";"Brasil"
"250050";"Alagoinha";"Paraíba";"NORDESTE";"Brasil"
"251610";"Soledade";"Paraíba";"NORDESTE";"Brasil"
"251600";"Solânea";"Paraíba";"NORDESTE";"Brasil"
"251385";"Santo André";"Paraíba";"NORDESTE";"Brasil"
"250970";"Monteiro";"Paraíba";"NORDESTE";"Brasil"
"251640";"Tacima";"Paraíba";"NORDESTE";"Brasil"
"250300";"Caaporã";"Paraíba";"NORDESTE";"Brasil"
"251390";"São Bento";"Paraíba";"NORDESTE";"Brasil"
"250450";"Condado";"Paraíba";"NORDESTE";"Brasil"
"250590";"Emas";"Paraíba";"NORDESTE";"Brasil"
"251440";"São José de Espinharas";"Paraíba";"NORDESTE";"Brasil"
"250905";"Marcação";"Paraíba";"NORDESTE";"Brasil"
"251000";"Nazarezinho";"Paraíba";"NORDESTE";"Brasil"
"251620";"Sousa";"Paraíba";"NORDESTE";"Brasil"
"251020";"Nova Olinda";"Paraíba";"NORDESTE";"Brasil"
"250800";"Juru";"Paraíba";"NORDESTE";"Brasil"
"251580";"Serra Redonda";"Paraíba";"NORDESTE";"Brasil"
"251710";"Várzea";"Paraíba";"NORDESTE";"Brasil"
"250930";"Mataraca";"Paraíba";"NORDESTE";"Brasil"
"250937";"Mato Grosso";"Paraíba";"NORDESTE";"Brasil"
"250830";"Lagoa Seca";"Paraíba";"NORDESTE";"Brasil"
"251430";"São José de Caiana";"Paraíba";"NORDESTE";"Brasil"
"251120";"Pedras de Fogo";"Paraíba";"NORDESTE";"Brasil"
"250760";"Juarez Távora";"Paraíba";"NORDESTE";"Brasil"
"250270";"Borborema";"Paraíba";"NORDESTE";"Brasil"
"250770";"Juazeirinho";"Paraíba";"NORDESTE";"Brasil"
"251310";"Salgado de São Félix";"Paraíba";"NORDESTE";"Brasil"
"250720";"Itatuba";"Paraíba";"NORDESTE";"Brasil"
"250260";"Igaracy";"Paraíba";"NORDESTE";"Brasil"
"250290";"Brejo dos Santos";"Paraíba";"NORDESTE";"Brasil"
"250230";"Bom Sucesso";"Paraíba";"NORDESTE";"Brasil"
"250320";"Cabedelo";"Paraíba";"NORDESTE";"Brasil"
"250210";"Boa Ventura";"Paraíba";"NORDESTE";"Brasil"
"251320";"Santa Cruz";"Paraíba";"NORDESTE";"Brasil"
"250610";"Fagundes";"Paraíba";"NORDESTE";"Brasil"
"250500";"Cubati";"Paraíba";"NORDESTE";"Brasil"
"250530";"Curral Velho";"Paraíba";"NORDESTE";"Brasil"
"251272";"Pedro Régis";"Paraíba";"NORDESTE";"Brasil"
"251690";"Uiraúna";"Paraíba";"NORDESTE";"Brasil"
"250040";"Alagoa Nova";"Paraíba";"NORDESTE";"Brasil"
"251675";"Tenório";"Paraíba";"NORDESTE";"Brasil"
"250420";"Catingueira";"Paraíba";"NORDESTE";"Brasil"
"250400";"Campina Grande";"Paraíba";"NORDESTE";"Brasil"
"250640";"Gurinhém";"Paraíba";"NORDESTE";"Brasil"
"250490";"Cruz do Espírito Santo";"Paraíba";"NORDESTE";"Brasil"
"251340";"Santa Luzia";"Paraíba";"NORDESTE";"Brasil"
"250600";"Esperança";"Paraíba";"NORDESTE";"Brasil"
"250435";"Caturité";"Paraíba";"NORDESTE";"Brasil"
"251615";"Sossêgo";"Paraíba";"NORDESTE";"Brasil"
"250100";"Araruna";"Paraíba";"NORDESTE";"Brasil"
"251660";"Tavares";"Paraíba";"NORDESTE";"Brasil"
"250430";"Catolé do Rocha";"Paraíba";"NORDESTE";"Brasil"
"250920";"Massaranduba";"Paraíba";"NORDESTE";"Brasil"
"251260";"Quixabá";"Paraíba";"NORDESTE";"Brasil"
"250820";"Lagoa de Dentro";"Paraíba";"NORDESTE";"Brasil"
"250440";"Conceição";"Paraíba";"NORDESTE";"Brasil"
"251445";"São José dos Ramos";"Paraíba";"NORDESTE";"Brasil"
"250030";"Alagoa Grande";"Paraíba";"NORDESTE";"Brasil"
"250900";"Manaíra";"Paraíba";"NORDESTE";"Brasil"
"250780";"Junco do Seridó";"Paraíba";"NORDESTE";"Brasil"
"251350";"Santana de Mangueira";"Paraíba";"NORDESTE";"Brasil"
"250115";"Areia de Baraúnas";"Paraíba";"NORDESTE";"Brasil"
"250090";"Arara";"Paraíba";"NORDESTE";"Brasil"
"251700";"Umbuzeiro";"Paraíba";"NORDESTE";"Brasil"
"250520";"Cuitegi";"Paraíba";"NORDESTE";"Brasil"
"250410";"Carrapateira";"Paraíba";"NORDESTE";"Brasil"
"251240";"Puxinanã";"Paraíba";"NORDESTE";"Brasil"
"250135";"Assunção";"Paraíba";"NORDESTE";"Brasil"
"251593";"Sertãozinho";"Paraíba";"NORDESTE";"Brasil"
"251392";"São Bentinho";"Paraíba";"NORDESTE";"Brasil"
"260730";"Ipubi";"Pernambuco";"NORDESTE";"Brasil"
"260190";"Bezerros";"Pernambuco";"NORDESTE";"Brasil"
"261070";"Paulista";"Pernambuco";"NORDESTE";"Brasil"
"260970";"Orobó";"Pernambuco";"NORDESTE";"Brasil"
"260250";"Brejinho";"Pernambuco";"NORDESTE";"Brasil"
"261230";"Saloá";"Pernambuco";"NORDESTE";"Brasil"
"261540";"Toritama";"Pernambuco";"NORDESTE";"Brasil"
"260180";"Betânia";"Pernambuco";"NORDESTE";"Brasil"
"261350";"São José do Belmonte";"Pernambuco";"NORDESTE";"Brasil"
"260330";"Calçado";"Pernambuco";"NORDESTE";"Brasil"
"260795";"Jaqueira";"Pernambuco";"NORDESTE";"Brasil"
"261480";"Tacaratu";"Pernambuco";"NORDESTE";"Brasil"
"261160";"Recife";"Pernambuco";"NORDESTE";"Brasil"
"261580";"Tupanatinga";"Pernambuco";"NORDESTE";"Brasil"
"261010";"Palmeirina";"Pernambuco";"NORDESTE";"Brasil"
"260760";"Ilha de Itamaracá";"Pernambuco";"NORDESTE";"Brasil"
"260610";"Glória do Goitá";"Pernambuco";"NORDESTE";"Brasil"
"260920";"Maraial";"Pernambuco";"NORDESTE";"Brasil"
"260470";"Correntes";"Pernambuco";"NORDESTE";"Brasil"
"260140";"Barreiros";"Pernambuco";"NORDESTE";"Brasil"
"260420";"Catende";"Pernambuco";"NORDESTE";"Brasil"
"261090";"Pesqueira";"Pernambuco";"NORDESTE";"Brasil"
"261180";"Ribeirão";"Pernambuco";"NORDESTE";"Brasil"
"260392";"Carnaubeira da Penha";"Pernambuco";"NORDESTE";"Brasil"
"260160";"Belém do São Francisco";"Pernambuco";"NORDESTE";"Brasil"
"260770";"Itapetim";"Pernambuco";"NORDESTE";"Brasil"
"261240";"Sanharó";"Pernambuco";"NORDESTE";"Brasil"
"260805";"Jatobá";"Pernambuco";"NORDESTE";"Brasil"
"260870";"Lagoa dos Gatos";"Pernambuco";"NORDESTE";"Brasil"
"261247";"Santa Cruz da Baixa Verde";"Pernambuco";"NORDESTE";"Brasil"
"261320";"São João";"Pernambuco";"NORDESTE";"Brasil"
"260030";"Agrestina";"Pernambuco";"NORDESTE";"Brasil"
"260930";"Mirandiba";"Pernambuco";"NORDESTE";"Brasil"
"261485";"Tamandaré";"Pernambuco";"NORDESTE";"Brasil"
"260050";"Águas Belas";"Pernambuco";"NORDESTE";"Brasil"
"261630";"Vicência";"Pernambuco";"NORDESTE";"Brasil"
"260430";"Cedro";"Pernambuco";"NORDESTE";"Brasil"
"261620";"Vertentes";"Pernambuco";"NORDESTE";"Brasil"
"261410";"Sertânia";"Pernambuco";"NORDESTE";"Brasil"
"260370";"Canhotinho";"Pernambuco";"NORDESTE";"Brasil"
"261390";"Serra Talhada";"Pernambuco";"NORDESTE";"Brasil"
"260915";"Manari";"Pernambuco";"NORDESTE";"Brasil"
"261340";"São José da Coroa Grande";"Pernambuco";"NORDESTE";"Brasil"
"261650";"Xexéu";"Pernambuco";"NORDESTE";"Brasil"
"260480";"Cortês";"Pernambuco";"NORDESTE";"Brasil"
"260350";"Camocim de São Félix";"Pernambuco";"NORDESTE";"Brasil"
"261400";"Serrita";"Pernambuco";"NORDESTE";"Brasil"
"260660";"Ibimirim";"Pernambuco";"NORDESTE";"Brasil"
"261200";"Sairé";"Pernambuco";"NORDESTE";"Brasil"
"261618";"Vertente do Lério";"Pernambuco";"NORDESTE";"Brasil"
"260490";"Cumaru";"Pernambuco";"NORDESTE";"Brasil"
"260240";"Brejão";"Pernambuco";"NORDESTE";"Brasil"
"260775";"Itapissuma";"Pernambuco";"NORDESTE";"Brasil"
"260540";"Feira Nova";"Pernambuco";"NORDESTE";"Brasil"
"260290";"Cabo de Santo Agostinho";"Pernambuco";"NORDESTE";"Brasil"
"260060";"Alagoinha";"Pernambuco";"NORDESTE";"Brasil"
"260150";"Belém de Maria";"Pernambuco";"NORDESTE";"Brasil"
"260520";"Escada";"Pernambuco";"NORDESTE";"Brasil"
"260200";"Bodocó";"Pernambuco";"NORDESTE";"Brasil"
"261500";"Taquaritinga do Norte";"Pernambuco";"NORDESTE";"Brasil"
"261470";"Tacaimbó";"Pernambuco";"NORDESTE";"Brasil"
"260410";"Caruaru";"Pernambuco";"NORDESTE";"Brasil"
"260090";"Amaraji";"Pernambuco";"NORDESTE";"Brasil"
"260765";"Itambé";"Pernambuco";"NORDESTE";"Brasil"
"260120";"Arcoverde";"Pernambuco";"NORDESTE";"Brasil"
"260690";"Iguaracy";"Pernambuco";"NORDESTE";"Brasil"
"260720";"Ipojuca";"Pernambuco";"NORDESTE";"Brasil"
"261520";"Terra Nova";"Pernambuco";"NORDESTE";"Brasil"
"260550";"Ferreiros";"Pernambuco";"NORDESTE";"Brasil"
"261245";"Santa Cruz";"Pernambuco";"NORDESTE";"Brasil"
"261430";"Moreilândia";"Pernambuco";"NORDESTE";"Brasil"
"260110";"Araripina";"Pernambuco";"NORDESTE";"Brasil"
"260560";"Flores";"Pernambuco";"NORDESTE";"Brasil"
